Country Name,Year,PM25,PrimarySchoolGross,LifeExpectancy,GDPperCap,ForestArea,EnergyUse,ExportofGnS,RenewableElectricty,WomenParliament,PopulationDensity,LivestockProduction
Angola,2011,24.337940171596,128.386344899029,55.976,5184.15269149912,57.4339760968958,486.235365702241,54.1205324819562,71.5687732342007,38.1818181818182,19.4259661506377,86.97
Albania,2011,22.7999042481871,101.580273662891,75.792,4465.70914328865,28.5946532846715,766.894617514824,29.0544738022633,98.6105941302792,15.7142857142857,106.02901459854,93.33
Andorra,2011,13.4732948489243,86.2257308959961,82.188,46657.1495384811,34.0425531914894,,,100.0,50.0,165.495744680851,
Arab World,2011,45.2814803173503,90.8111190795898,67.6333118737387,6915.82768123695,1.69743202691255,1756.14584935149,52.748755723153,3.73049484072348,11.3285024154589,33.1221072734311,103.834454263445
United Arab Emirates,2011,46.4897172925459,,81.215,51921.904511613,4.46775556181357,8558.24529408267,85.628648366152,0.0225949948051686,17.5,100.035736412278,80.18
Argentina,2011,14.2389306717038,117.372833251953,72.739,12704.2831819684,10.9587128976976,1865.25736115683,18.4492091453155,26.3898274983398,37.3540856031128,15.2485886234831,92.89
Armenia,2011,41.8107255386856,98.334903726507,70.5,3349.55309771906,11.6035124692659,896.948023835655,22.5231882640131,33.5706594885599,8.3969465648855,106.354056902002,80.63
American Samoa,2011,5.78713264863392,,70.296,10383.459331451,87.0,,58.7719298245614,0.173756354977798,,274.475,
Antigua and Barbuda,2011,17.2285490405827,117.199310302734,73.579,14911.7275084471,19.8045454545455,,,0.14265335235378,10.5263157894737,196.209090909091,112.75
Australia,2011,7.32070663499973,105.274879455566,79.7,62799.3895017032,16.9553102586465,5698.65597309349,21.3710952598475,10.3928534854226,24.6666666666667,2.90798641031983,86.4
Austria,2011,16.3676317593698,100.558326721191,78.3,51116.8953522042,46.8589190499273,3927.58256477323,54.2920768831722,67.5416255147159,27.8688524590164,101.692232186137,97.7
Azerbaijan,2011,27.4281061456644,95.573632238702,67.425,7189.81869211976,12.6009956689008,1396.04478051641,56.4269805307016,13.1861633980487,16.0,110.976336228798,88.06
Burundi,2011,30.469165919309,135.992222159155,56.313,230.069761381132,8.2196261682243,,,91.7565928101654,30.4761904761905,378.425934579439,78.4
Belgium,2011,16.3662739599691,101.269889831543,78.0,47760.8298776546,22.7394586753701,5063.16739563614,80.2713643518839,10.5488928362589,38.0,363.902812118814,92.72
Benin,2011,47.392759069621,114.723129272461,57.552,1059.41358852588,31.7945193330968,352.901249030589,20.8496515031216,0.0,8.43373493975904,89.5142160340546,89.37
Burkina Faso,2011,55.571613014377,79.7322151346571,55.401,725.024767725475,24.3657894736842,235.67491386243,26.1955005196271,8.99780941949617,15.3153153153153,60.8987865497076,103.47
Bangladesh,2011,52.2951110557553,,66.891,837.336944695647,14.4991441960513,200.299626883527,19.9220749554939,2.26185422687861,19.7142857142857,1179.92683413997,66.21
Bulgaria,2011,26.1914143794342,101.120269775391,70.7,7849.58061302818,34.6002210759027,2592.51617710519,58.7882075157955,9.26997657341969,20.8333333333333,67.6890935887988,107.75
Bahrain,2011,66.7273263961034,96.1195941897225,78.242,25032.7867743333,0.698826597131682,10624.3872166304,95.6363487649272,0.0049305612622236,10.0,1558.0443285528,40.1
"Bahamas, The",2011,17.6418562262103,110.135749348524,70.112,27090.8376801379,50.9350649350649,,37.4352685331837,0.0716437188135397,12.1951219512195,37.1357642357642,99.92
Bosnia and Herzegovina,2011,39.4031643248459,89.0985412597656,73.183,4982.69375768263,41.293515625,1909.67028647304,32.0359718110398,28.7182591623037,21.4285714285714,73.0819921875,108.77
Belarus,2011,18.6953550823705,100.927399800314,64.7,6527.6593428786,42.5346212606574,3081.68018120351,78.4653615193087,0.431273291925466,31.8181818181818,46.6297521068454,92.51
Belize,2011,25.0167214312121,112.275924178746,68.512,5596.05222152289,60.4856641823762,,56.7220499146992,90.9151923541572,0.0,14.3488820692679,79.2
Bermuda,2011,6.91539194729686,103.870971679688,75.474,99049.0169927667,18.5185185185185,,52.5392419809555,,,1180.24074074074,
Bolivia,2011,27.3182933267548,100.921849072087,64.134,2315.52121930607,48.808503646266,660.399933602591,44.0917018533308,34.7390387858347,25.3846153846154,9.55315148158405,85.59
Brazil,2011,15.539471795948,,70.654,13396.6263158041,61.023328156743,1390.00783643031,11.5825126792652,87.1951774964881,8.57699805068226,23.3646162902273,92.6
Barbados,2011,20.745049418333,100.607875564296,73.274,20508.1498810382,14.6511627906977,,,0.251036476360732,10.0,642.183720930233,94.93
Brunei Darussalam,2011,7.22534325195967,104.830894583323,72.881,46382.8274255349,72.1062618595825,9699.3002516897,69.5063427645584,0.043489932885906,,75.7853889943074,96.67
Bhutan,2011,30.4700767007183,113.566772460938,67.814,2787.97967608562,71.025211847732,,37.9232018736818,99.9954718668503,8.51063829787234,18.6105149933101,70.67
Botswana,2011,22.6768520526251,,57.508,7287.38295334919,28.7957228309777,1069.64525830171,44.2363979167201,0.0606694560669456,7.93650793650794,3.65877049035696,134.41
Central African Republic,2011,34.7387675481675,81.3504028320312,48.445,534.057281471636,36.2339079906257,,13.127820098599,99.8241789155356,12.5,7.32771678063501,96.05
Canada,2011,7.37287638245787,98.5625991821289,79.39,52223.8588398531,38.7348640747569,7716.24822782698,30.6783919173107,62.4604027184521,24.7557003257329,3.83011279793076,92.6
Central Europe and the Baltics,2011,23.1531410290036,99.4442825317383,72.0776036485943,13997.3000771488,33.8641778866139,2658.75435879536,56.4205060454801,13.8298045229334,18.4333759046403,94.3426815032299,100.0
Switzerland,2011,13.864731836329,102.482177734375,80.5,90476.7589651577,31.3357558163813,3181.06687778874,66.4499236497689,55.3378827971465,28.5,200.249864435738,101.01
Channel Islands,2011,,,79.2,60415.2632075658,5.15151515151515,,,,,806.59595959596,
Chile,2011,22.8717891996678,103.170486450195,76.882,14487.3927832032,22.7285765777398,1937.32339633854,37.6897802745717,39.7270859647254,14.1666666666667,23.3370130673596,99.13
China,2011,51.34994369566,103.329573551865,73.334,5703.76027973346,21.574627370433,2027.46525356855,26.1518828948759,16.836073329416,21.3230355943586,143.268509836432,92.85
Cote d'Ivoire,2011,49.5497020681304,73.5641637291114,54.445,1596.62826565998,12.1153899371069,412.202996239574,35.2813763519634,29.0867355304148,11.0236220472441,72.2704402515723,87.82
Cameroon,2011,38.5923305752451,110.019145783217,55.93,1513.96056994878,44.0957034968585,363.1696926603,24.229686622931,74.0837272113437,13.8888888888889,42.8006684859639,79.86
"Congo, Dem. Rep.",2011,26.6005338893647,93.5223922729492,55.327,372.514273875789,60.0196837299574,297.445424445388,38.6881773805013,90.8239676726859,,31.2517637458371,97.89
"Congo, Rep.",2011,27.8579991372168,108.505096435547,60.981,3396.16505817952,64.606149341142,484.212624823738,73.6117327393895,63.5715390564579,7.2992700729927,13.4984597364568,99.59
Colombia,2011,20.5518377125816,121.831283569336,72.001,7400.9940695669,54.6851410545291,710.261245359868,19.2765050733171,79.7563799507936,12.1212121212121,40.7928021631365,88.95
Comoros,2011,12.3436803657737,111.27509474669,61.511,1531.43789372951,19.8076303062869,,9.95640374893528,8.01282051282051,3.03030303030303,358.976894142934,103.23
Cabo Verde,2011,42.201991220723,107.478306845395,69.1,4002.01386888785,10.6749379652605,,32.8742610267506,7.04718198766671,20.8333333333333,126.909925558313,91.75
Costa Rica,2011,19.4251836697019,108.691719055176,76.981,9276.39107511347,56.5524089306698,992.84219730848,32.4724708770444,90.5269528071603,38.5964912280702,90.2826674500588,97.51
Caribbean small states,2011,21.9080550625396,101.958076477051,68.2621643099454,13526.9467561999,90.484972923206,,,11.4094443455182,16.3636363636364,10.5415707584225,100.0
Cuba,2011,19.6720738913487,100.29059454433,76.09,6104.46105236166,27.9086306766608,969.828922638862,25.103638208436,3.22708333333333,45.221843003413,105.757568101214,93.97
Curacao,2011,,,71.846,19426.3264002202,0.157657657657658,14346.8108243342,72.9856711959639,4.76377358490566,,339.709459459459,
Cayman Islands,2011,,103.911342894394,74.137,75280.9617699986,53.0,,,0.0,,231.691666666667,
Cyprus,2011,18.4875017910321,101.200538635254,78.467,32485.798828125,18.7028138528139,2093.44029665285,53.4540858842518,3.62365591397849,10.7142857142857,124.079329004329,108.09
Czechia,2011,21.0141184753393,100.081001281738,74.8,22049.1080788682,34.4371617247184,4144.39895277279,70.2506376126123,9.08699429564343,22.0,135.90687556649,98.13
Germany,2011,15.7161711583543,104.415718078613,77.9,47630.9761883572,32.7375487720909,3891.87175356307,41.6436286591115,21.1830252657297,32.9032258064516,230.304633348634,98.28
Djibouti,2011,44.8504343538823,,59.105,1306.34552844977,0.241587575496117,,,0.0,13.8461538461538,40.9213977566868,129.52
Dominica,2011,18.0656281510706,107.474907554147,68.968,7705.40717248319,63.8266666666667,,,36.2900838677849,12.5,92.0706666666667,101.36
Denmark,2011,13.3556789508458,101.197456359863,77.8,61809.737898222,14.8532,3218.55317400981,54.0836272472402,40.2539385165631,39.1061452513966,139.2643,102.65
Dominican Republic,2011,17.4713311482988,110.200677757395,68.861,5826.51014109195,43.0392465328089,780.082749539865,24.3269602141381,10.4581818181818,20.7650273224044,205.870854895467,96.5
Algeria,2011,23.5721077905837,112.733764527322,73.266,5916.31364364343,0.808484553309765,1174.26806450034,35.9880864093259,0.939676714040294,7.96915167095116,15.4942924080714,86.81
East Asia & Pacific (excluding high income),2011,41.7255565766074,105.213920593262,71.3684814303379,4913.89394942906,30.0809964950272,1631.3632063662,30.4295590761109,17.5862972755076,17.9268468989446,124.425348644058,100.0
Early-demographic dividend,2011,45.8484359960338,104.827453613281,66.3064853535783,3262.90999134968,23.4832648797478,822.220315086009,29.0682398246156,18.8641048711581,17.5577970186557,90.4444620157787,100.0
East Asia & Pacific,2011,38.964834163824,105.003997802734,72.1416025243959,8955.7486981995,26.7708437581715,1914.39604814779,32.3366190964926,14.9761892008344,17.6986775429489,91.2047609541949,99.55764936822
Europe & Central Asia (excluding high income),2011,27.7140237712932,101.120239257812,68.4624184608166,6785.87680428259,10.7767347010635,2056.25793912607,34.1775668086685,19.6827417298241,16.2566844919786,39.271769960237,100.0
Europe & Central Asia,2011,19.1296634098759,101.192428588867,73.0544705291158,26239.3600613076,38.3463558007826,3270.03252552061,40.0486658918007,22.5967462537029,22.7041742286751,32.5449107135017,98.0549886637651
Ecuador,2011,19.5919330091265,108.222664680389,72.276,5153.6916424375,52.2885649863102,891.346717905666,36.1133694393513,55.7957278326327,32.258064516129,61.7097237880496,98.38
"Egypt, Arab Rep.",2011,62.0486163821917,87.469737936967,66.844,2590.64384891965,0.0624802852981064,860.053119855617,20.5674276128656,9.63321393516807,1.96850393700787,91.5094268923602,97.97
Euro area,2011,16.110144148645,102.460876464844,78.36187999978,40569.5862836129,37.9825055555912,3487.54301856318,41.1664098599967,22.3687996536973,25.9722843093429,124.440506773543,100.0
Eritrea,2011,40.8624855844964,79.17431640625,62.328,688.68165957684,8.94961638502077,258.760972689353,18.1548372567671,0.616564417177914,22.0,24.7626561652109,101.81
Spain,2011,13.4200482874381,100.813041687012,79.5,31824.6219134777,37.1019204609106,2684.34318918947,29.3884101095734,30.5731384019575,36.0,93.5078358806114,94.79
Estonia,2011,8.27663619619013,99.042839050293,71.4,17555.5455239426,55.508799245105,4311.6949178562,86.2696175221184,9.15124486155278,19.8019801980198,31.3149091766926,93.09
Ethiopia,2011,31.4291559506252,90.6282577514648,58.437,343.024942351887,15.706088146017,371.365873516346,16.6868531997337,99.8603880738287,27.7879341864717,82.537679592612,97.98
European Union,2011,17.4414116579617,101.755767822266,77.1731123841115,35963.3147849808,39.2822402240169,3352.95444848851,42.4555722785149,22.8107009760667,25.1133272892112,110.484964567195,100.0
Fragile and conflict affected situations,2011,40.2692363608902,91.225959777832,57.7444579328853,2053.715805371,26.0224102818386,658.753579902504,32.2984436732983,29.3941548454494,15.2057245080501,45.1665423094469,103.81612264587
Finland,2011,6.87039455156535,99.7851867675781,77.3,51060.3242589767,73.3008654447333,6522.93869318769,38.9673926791632,32.8917021537122,42.5,17.7309947678436,96.34
Fiji,2011,12.4871607646576,94.1014862060547,64.848,4139.60288609702,59.1087027914614,,,58.0231534182435,,49.972030651341,95.99
France,2011,13.7974719352463,102.691101074219,78.7,43929.7840873812,30.6195379905372,3951.00450412595,29.538847336075,12.4090462949242,18.8908145580589,121.237276185175,101.15
Faroe Islands,2011,,,78.5,51618.9907766392,0.0573065902578797,,52.4344736333497,39.0796201607012,,34.7729226361032,49.33
"Micronesia, Fed. Sts.",2011,11.9522660960834,,62.108,2848.70077003105,91.6542857142857,,25.0978346571859,1.27474002012747,0.0,153.854285714286,97.18
Gabon,2011,27.1676800151218,129.775996342797,63.125,10219.1139339454,91.7356618931191,2295.78142116486,61.7443721274506,41.2857142857143,14.1666666666667,6.91576434974968,92.96
United Kingdom,2011,13.0110598336171,105.026268005371,79.0,42295.9273835322,12.7235150663415,2973.83120573757,31.2649218986254,10.3583881637057,22.3076923076923,261.475674781962,95.13
Georgia,2011,22.1991814081631,107.761952206271,67.887,4119.66818307193,40.6159159591308,943.642090063012,33.8634422774819,77.422601530312,6.56934306569343,65.7203016200707,92.07
Ghana,2011,52.8014316063294,99.4130783081055,59.983,1507.43573198753,34.8529137734025,303.487492260089,36.9366085502594,67.4512596812962,8.26086956521739,114.683519381208,86.46
Gibraltar,2011,,,79.654,,0.0,5303.4954304843,,0.0,,3166.0,
Guinea,2011,45.7355495093342,89.3744888305664,55.48,636.694958747648,26.5871723913397,,32.6022412863238,75.9510967277958,,43.3697297737262,83.59
"Gambia, The",2011,56.1934304763105,72.1906633471926,60.31,710.608411468152,29.0778656126482,,16.8594044684804,1.8878313537324,7.54716981132075,196.026086956522,94.01
Guinea-Bissau,2011,51.054253759813,,55.6,719.539573498937,73.1147226173542,,19.2980958159564,0.0,10.0,57.1862019914651,98.3
Equatorial Guinea,2011,30.9097483573422,54.6865997314453,57.406,17198.2136668275,89.9697682709447,1451.36432822459,75.0953126579793,1.77664974619289,10.0,44.272192513369,115.6
Greece,2011,21.3833542936023,99.5001678466797,78.0,25504.7866510124,30.27,2413.16129816794,25.3075993531569,14.1459048388182,18.6666666666667,86.1512723041117,109.07
Grenada,2011,21.6067771005585,109.883287807301,72.371,6947.38136096464,52.0588235294118,,,0.322533352880809,13.3333333333333,329.644117647059,100.23
Greenland,2011,5.74056233004073,,68.06,47186.8759969388,0.0005359970763795,,37.9979322930038,65.7897699553421,,0.138603971251066,
Guatemala,2011,30.2785784962163,116.099510743236,67.523,3168.98370607705,34.4833893243748,714.303324282615,27.0677057848772,59.9180006533812,13.2911392405063,138.037756625607,70.65
Guam,2011,7.38091578853416,,72.654,29926.2052442913,44.8148148148148,,18.6195826645265,0.0142326063318019,,308.412962962963,
Guyana,2011,23.1327579636656,104.945060789465,63.252,4947.22170589917,94.0214376428753,,,9.37208626169255,31.3432835820896,3.79046482092964,84.7
High income,2011,15.6657015631048,102.228782653809,76.0142089252016,38785.8817355705,35.9104376393431,4793.13178187589,31.6044196664709,17.9880878490267,22.5057390075931,25.6796475001584,97.6040307808745
"Hong Kong SAR, China",2011,,104.602752580544,80.29,35142.4879344543,,2037.95845611292,212.852416474103,0.227818298144594,,6734.85714285714,91.76
Honduras,2011,27.5473866010646,97.6766786028118,67.85,2073.66121088074,58.5677182947538,607.415805872968,51.2576866755535,44.6537102473498,19.53125,76.3301724908392,94.57
Heavily indebted poor countries (HIPC),2011,38.9537698516571,96.8857727050781,57.4774937402463,873.222093086024,30.54835225564,372.298209581603,27.2609564263662,68.0831373091765,20.3537077257214,37.4730548761782,103.832847442038
Croatia,2011,23.6135683044921,98.0935974121094,73.8,14691.558296292,34.314916732185,2137.20950653716,38.0518319469999,47.6385298514024,23.841059602649,76.4888499749839,93.22
Haiti,2011,18.8857006660512,,59.219,1312.03953552013,13.616618287373,402.476697495403,10.0831141670054,12.3566362715299,4.21052631578947,359.757039187228,99.94
Hungary,2011,21.3088927870016,100.100288391113,71.2,14211.460557822,22.6364299127361,2600.71787062735,86.1931503181868,7.51869846469919,8.80829015544041,110.148315475533,92.96
IBRD only,2011,42.7431000465677,106.66024017334,69.329542316933,5342.86138124845,33.9941737129237,1458.83273523479,28.2876949758117,21.2268718085979,18.1857318573186,63.3392420682377,100.0
IDA & IBRD total,2011,42.9018059993491,102.343353271484,66.9472520872167,4324.06826881192,32.843232852819,1215.89579731748,27.8729352002885,22.162268958195,18.1762633886852,63.6624484007281,103.322233120714
IDA total,2011,43.3852381074996,94.4302368164062,59.6193227102741,1224.50986155293,29.2682624918407,396.483347152286,23.5137612286329,42.5772598650761,18.1629475869227,64.6663688445888,103.781508760749
IDA blend,2011,49.4263260453565,84.2150115966797,57.9401457807052,1705.64443688917,31.4886460907887,478.954775208078,,30.9436582293302,13.527397260274,106.36032982086,100.0
Indonesia,2011,17.9185723142468,114.684137554242,66.793,3579.46442466152,52.586919226916,664.807893671477,26.3273530888836,16.0083592484018,18.2142857142857,132.872174396105,86.09
IDA only,2011,40.0750298380774,99.1322402954102,60.5551521235928,961.368579226082,28.6602828471525,345.159789648829,25.8563865086654,51.6766209124283,19.3366572729243,53.2498372182488,103.819799154321
Isle of Man,2011,,,78.22,77808.8579649376,6.07017543859649,,,,,148.038596491228,
India,2011,61.708624213512,110.07893371582,66.094,1445.46127486037,23.4638216864714,546.675890208969,24.5404113195713,15.306114125047,11.0091743119266,424.199245255096,82.68
Not classified,2011,,,,,,,,,,,
Ireland,2011,10.5404229786943,103.378677368164,78.6,52613.8540355689,10.5565103788649,2875.40675480961,102.41088550995,19.9133132618593,15.0602409638554,66.4840179997097,89.98
"Iran, Islamic Rep.",2011,39.6124799715142,99.0494384765625,72.826,8025.68743364356,6.56449077826076,2658.13529591614,24.9333131264674,5.12146534917435,2.75862068965517,48.1247071391734,96.05
Iraq,2011,44.5902054159628,,66.182,5775.54229080293,1.89952109044023,1125.37331940921,44.4175230392819,7.68482273713893,25.2307692307692,74.0500644685946,119.15
Iceland,2011,6.70874031735348,98.7551574707031,80.7,48254.953927254,0.452548628428928,18161.5241113303,53.9573436152604,99.9843123583755,39.6825396825397,3.18218453865337,91.27
Israel,2011,24.4804002133439,97.6346130371094,79.9,34522.5215979073,7.2181146025878,2981.37242150116,34.1820194106911,0.676111799993297,20.0,358.863216266174,87.19
Italy,2011,21.3353676583094,100.302833557129,79.7,38432.3742820019,30.7111775407652,2798.23628262725,26.5629866543354,28.058229036192,21.5873015873016,202.986767799052,106.5
Jamaica,2011,14.9471227221815,97.673273504187,69.951,5232.63644918132,51.9161588180979,923.899986298869,,6.43233082706767,12.6984126984127,254.893259464451,90.0
Jordan,2011,29.6624260829934,90.3732005628315,72.001,3946.85503855525,1.09822031989187,944.486189633114,46.5505776295546,0.45091480065538,10.8333333333333,84.2579860328903,93.7
Japan,2011,12.2742530701447,,79.44,48760.0789494211,68.481755829904,3620.18019068219,14.7744622613499,10.4970838682726,10.8333333333333,350.707818930041,90.57
Kazakhstan,2011,25.4893926987852,98.200290536057,63.778,11287.1464926039,1.15843793754862,4532.00308919896,46.4646627947552,9.12387683921188,17.7570093457944,6.32144386413305,94.17
Kenya,2011,25.1822165114232,,59.513,1096.14499807675,6.32103524616087,472.715162690229,21.5494770708279,67.8164983164983,9.82142857142857,75.1281951716625,106.79
Kyrgyz Republic,2011,33.450584373058,97.7979618076575,65.7,1117.40174350185,6.43433785192909,596.801790099001,54.5384771657381,94.3996569468268,23.3333333333333,28.9185974973931,88.4
Cambodia,2011,21.6807107694691,118.762440557356,65.568,1088.98152823081,58.0146612281894,325.063800981871,49.9211772643531,6.53911404335533,20.3252032520325,83.4046227056424,101.0
Kiribati,2011,11.3219411654828,,64.143,1771.12926848792,1.45679012345679,,13.1677892148858,3.19715808170515,8.69565217391304,136.601234567901,94.78
St. Kitts and Nevis,2011,7.02054664173433,117.532852172852,68.384,17832.4572919975,42.3076923076923,,,2.48637758139109,6.66666666666667,180.330769230769,142.57
"Korea, Rep.",2011,24.8830450375162,100.998878479004,77.3,26175.2398553363,65.6137462701924,5114.96282558864,51.2813207677942,2.0466332671046,14.7157190635452,513.804280275749,79.71
Kuwait,2011,65.1115344079268,104.034639765968,76.482,49169.6063813095,0.350729517396184,10504.8801729128,73.2176749998524,1.73946320165597e-05,7.69230769230769,175.803254769921,81.55
Latin America & Caribbean (excluding high income),2011,19.6428141920422,111.543670654297,70.6766768156488,9979.9897262503,48.289824195321,1258.26777212768,19.2242167002001,57.7792931418611,24.139924833767,29.5492418539098,100.0
Lao PDR,2011,20.5789011650413,119.074599302583,62.254,1361.54704394913,73.2495667244367,424.226591651912,40.3431560976816,,25.0,27.8448440207972,118.25
Lebanon,2011,19.3450935433656,84.8372167281463,75.706,7834.96257108993,13.4844574780059,1257.01533623898,36.3630972315613,5.38713435947753,3.125,498.144672531769,88.45
Liberia,2011,43.0911306066352,100.745734764563,58.175,568.087865520004,81.9121677740864,,,21.5178956446744,9.58904109589041,43.8245224252492,95.45
Libya,2011,36.5734275927941,,66.829,7593.8391525702,0.123327687918433,2631.72794552167,38.1458963988027,0.025693295895996,,3.60503483865101,126.61
St. Lucia,2011,20.6119269898378,97.876091003418,70.422,9128.99442011613,34.0491803278688,,,0.0077873533381788,16.6666666666667,281.640983606557,104.03
Latin America & Caribbean,2011,19.678683358294,110.549781799316,70.8552423617272,10334.20548878,47.7504198380804,1361.48320329842,22.2213361664854,56.81296178497,23.0346475507766,29.6351277053727,98.2148080374133
Least developed countries: UN classification,2011,40.3245976232794,100.333000183105,59.696381114272,925.130488690388,30.2582144622814,322.228437938469,28.9001750851742,55.4681512809369,21.0374639769452,49.0311506607435,103.825613187507
Low income,2011,40.7293755521144,95.4299163818359,58.1036668285443,869.718827485855,24.53362791363,378.080271648767,24.4285829610129,47.2588104043181,18.4979935027709,39.7287894331356,103.842617581241
Liechtenstein,2011,,104.950500488281,79.5,158066.369379163,41.87125,,,,24.0,226.95,
Sri Lanka,2011,19.3067208821847,97.2173193437696,71.224,3224.95745150496,33.625578057726,472.004070198765,,40.7778349631155,5.77777777777778,335.019103811194,71.35
Lower middle income,2011,51.4888387081915,101.638236999512,64.1983734284914,1636.38338498875,30.7423713311159,510.994220600205,27.2154699571169,22.1562255934344,17.1438009249064,138.753724323983,100.0
Low & middle income,2011,44.2169050902749,102.345336914062,67.0655570168184,3942.65348704731,29.0723507601916,1102.17826374772,27.0704908289845,22.2283549790763,18.5202170755943,76.6391610851654,103.365722691878
Lesotho,2011,26.9481719895266,117.181528807654,44.529,1280.73390931581,1.13702239789196,,47.7228451203639,99.9226163808903,24.1666666666667,66.337582345191,104.44
Late-demographic dividend,2011,39.5513135168012,103.284896850586,72.0405661815911,7598.75722812692,39.384238603136,2097.72304541722,32.1910133414035,22.4147770301883,17.6603135855788,49.2573421756937,99.2460854661806
Lithuania,2011,12.3194519812497,101.251838684082,68.1,14261.8433787325,34.6778568465392,2412.97760145453,73.4692169559065,35.011820821236,19.1489361702128,48.3153301209433,98.16
Luxembourg,2011,12.7279864121044,96.2988433837891,78.5,119025.057203467,34.4538272103664,8062.97911929005,169.489123436331,35.3412271259419,25.0,201.342029008025,87.86
Latvia,2011,15.525589653222,102.285652160645,68.6,12902.574053337,54.2527198804378,2066.71476050433,61.8017435553003,50.4982767109798,23.0,33.0999244700853,89.3
"Macao SAR, China",2011,,102.676451543276,79.3,67046.7284292101,,,90.339874501628,,,18381.27090301,94.96
St. Martin (French part),2011,,,75.621,20930.5821177758,24.8,,,0.0,,741.38,
Morocco,2011,25.1025965770715,108.872184910968,69.605,3301.98876953125,12.7192336993054,559.353279063147,31.9544842646976,11.3329126405048,16.9620253164557,73.745435805512,89.36
Monaco,2011,14.1197780903498,,82.787,179363.984221513,0.0,,,,19.047619047619,16746.916625555,
Moldova,2011,20.7106966050714,93.6029804526123,65.818,2941.36224066021,11.4727549467275,1322.40704209495,32.5404575697943,6.15730337078652,19.8019801980198,99.7210931780946,102.42
Madagascar,2011,16.0170178085428,135.663024043331,61.317,506.163691559309,21.5690440791,259.293314846996,22.7196386760737,51.3259152907394,12.5,39.2273910913638,97.65
Maldives,2011,12.0739554274487,100.38204155014,75.929,7424.520410971,2.73333333333333,,,0.456575517590609,6.49350649350649,1245.58,97.78
"Middle East, North Africa, Afghanistan & Pakistan",2011,47.6722824759059,89.3950119018555,67.5381364074452,5731.46333788345,2.22318053553176,1516.80920358794,44.6733000760322,5.59785001171376,12.1233859397417,50.5310468130288,100.0
Mexico,2011,22.4736336205905,111.058860778809,71.292,10664.4944032313,34.3737390364979,1632.53833582198,30.4429662274867,14.8882176324282,26.2,59.2831626327838,94.75
Marshall Islands,2011,10.8904925373821,105.389074289953,62.796,3319.39815439151,52.2222222222222,,51.2517701683111,0.559725225798244,3.03030303030303,288.372222222222,
Middle income,2011,44.5138714150277,103.492416381836,67.8143054553379,4205.16300649743,29.8816289058924,1148.47285792574,27.1435690778945,21.9290949234465,18.525772703387,83.2204744055656,100.0
North Macedonia,2011,40.0646898780776,,73.1,5416.86672931659,38.3514670896114,1619.7624762799,47.1242131386987,21.2204468116585,30.8943089430894,76.8199048374306,102.0
Mali,2011,62.4509373481651,78.6656430079497,55.439,938.292902583696,10.896663634352,,18.1515218842043,62.8276175095264,10.2040816326531,13.497118481548,109.46
Malta,2011,16.1027075945735,100.981498718262,78.6,23516.9691234302,1.09375,2002.2597001723,97.4411716302632,0.458467186782928,8.69565217391304,1300.8375,103.43
Myanmar,2011,29.4854398392347,,60.984,1213.62898703376,47.6837055518989,279.998295569373,,74.286015729906,3.54430379746835,75.6475990754489,71.5
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2011,47.1581437556409,,66.6290160150428,3232.55085445141,2.64848520377291,968.709168855289,27.845128136826,9.63137543688961,12.8527521654093,58.5873598896704,100.0
Montenegro,2011,26.8096357329836,98.0292282104492,73.4,7265.51668681954,61.4869888475836,1811.21612476135,42.4416792045641,45.3256777108434,12.3456790123457,46.1223048327138,105.7
Mongolia,2011,35.8767855032703,120.545547485352,64.68,3736.04201455077,9.1075731369755,1521.09353741373,52.5535550456296,1.38932980599647,3.94736842105263,1.78925253897917,66.48
Northern Mariana Islands,2011,7.48699128265064,,76.047,13598.7166094613,65.5521739130435,,43.4842249657064,,,116.539130434783,
Mozambique,2011,21.3180610647849,113.599054478212,54.008,618.17649286789,49.2964114041557,370.87053828392,31.3789002672832,99.3869708796157,39.2,30.0732966250413,82.51
Mauritania,2011,72.9883129496202,95.4359624506773,63.592,1931.19975525465,0.351023576210342,,50.1828096997874,0.0,22.1052631578947,3.39847773357912,90.0
Mauritius,2011,9.3272356948409,100.025853822488,69.74,9324.24232310496,19.21482223335,1053.55801429009,51.4751506473361,20.069733479372,18.8405797101449,627.142714071107,100.81
Malawi,2011,26.3935444962185,136.570114875395,56.507,763.061000394572,27.7863809927874,,,98.7072122599712,22.279792746114,161.911561306746,62.65
Malaysia,2011,16.5543727413676,98.855643801119,73.123,10217.1068585031,57.9849764115051,2591.22470848139,85.2554421085998,6.72431796910653,10.4072398190045,88.7598204230711,81.37
North America,2011,9.166641083554,100.648773193359,76.6043037950065,50251.9815319984,36.2322415467643,7079.73753411176,15.3416175647015,19.0178721694555,20.1079622132254,19.1156181527322,99.3970433522257
Namibia,2011,23.0948112524998,119.055637083219,53.794,5834.7917675794,8.84011952046059,657.483471069973,45.5397819208328,,24.3589743589744,2.60700968067145,104.63
New Caledonia,2011,,,73.393,38835.9401851385,45.8927789934354,,20.0908245767248,18.8407016549385,,14.5811269146608,91.69
Niger,2011,90.9681910382043,65.2535100604653,56.974,510.75956176268,0.940617352174943,112.879803532778,15.2895554371407,1.4327485380117,13.2743362831858,13.5598665824584,89.7
